,Filo,Classe,Ordem,Família ,Gênero,Espécie,Ewe grop,Ponto,Área,Município,Dia,Mês,Ano,Data,Massa(g),Largura Cefalotoracica (mm),Sexo,Estágio,Estação,Salinidade,Gradiente Salino,Temperatura,Tipo de Maré
5878,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,1","7,94",,a,Inverno,,Polihalino,,Quadratura
5879,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia typica,28. Others crustaceans,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,19","8,2",,a,Inverno,,Polihalino,,Quadratura
5880,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,148579528943985","6,34",,a,Inverno,,Polihalino,,Quadratura
5881,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia typica,28. Others crustaceans,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,11","7,56",,a,Inverno,,Polihalino,,Quadratura
5882,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,96","14,7",,a,Inverno,,Mesohalino,,Quadratura
5883,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,8","14,48",,a,Inverno,,Mesohalino,,Quadratura
5884,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,45","13,64",,a,Inverno,,Mesohalino,,Quadratura
5885,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,7","15,58",,a,Inverno,,Mesohalino,,Quadratura
5886,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"0,85","11,56",,a,Inverno,,Mesohalino,,Quadratura
5887,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,96","14,76",,a,Inverno,,Mesohalino,,Quadratura
5888,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,04","12,74",,a,Inverno,,Mesohalino,,Quadratura
5889,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,27","14,6",,a,Inverno,,Mesohalino,,Quadratura
5890,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,92","15,06",,a,Inverno,,Mesohalino,,Quadratura
5891,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"1,03","13,56",,a,Inverno,,Mesohalino,,Quadratura
5892,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"0,94","12,74",,a,Inverno,,Mesohalino,,Quadratura
5893,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"2,24","17,56",,a,Inverno,,Mesohalino,,Quadratura
5894,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,2,"16,26",,a,Inverno,,Mesohalino,,Quadratura
5895,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"2,06","16,12",,a,Inverno,,Mesohalino,,Quadratura
5896,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"2,51","16,4",,a,Inverno,,Mesohalino,,Quadratura
5897,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"2,16","15,66",,a,Inverno,,Mesohalino,,Quadratura
5898,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"0,97","11,4357895458727",,a,Inverno,,Mesohalino,,Quadratura
5899,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,1,Ponta da Pita,Antonina,29,6,2015,29/06/2015,"0,86","11,6618106739922",,a,Inverno,,Mesohalino,,Quadratura
5900,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,76",11,,a,Inverno,,Polihalino,,Quadratura
5901,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,37","8,68315569784704",,a,Inverno,,Polihalino,,Quadratura
5902,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,58",9,,a,Inverno,,Polihalino,,Quadratura
5903,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,33","9,6",,a,Inverno,,Polihalino,,Quadratura
5904,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,73","10,8",,a,Inverno,,Polihalino,,Quadratura
5905,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,29","10,56",,a,Inverno,,Polihalino,,Quadratura
5906,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,31","8,74",,a,Inverno,,Polihalino,,Quadratura
5907,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,36","8,46",,a,Inverno,,Polihalino,,Quadratura
5908,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,47","9,54",,a,Inverno,,Polihalino,,Quadratura
5909,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,51","8,76",,a,Inverno,,Polihalino,,Quadratura
5910,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,2","7,44",,a,Inverno,,Polihalino,,Quadratura
5911,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,6","9,64",,a,Inverno,,Polihalino,,Quadratura
5912,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,1","5,53112532377384",,,Inverno,,Polihalino,,Quadratura
5913,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,58","8,26",,a,Inverno,,Polihalino,,Quadratura
5914,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,3","8,06",,a,Inverno,,Polihalino,,Quadratura
5915,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,21","6,34",,a,Inverno,,Polihalino,,Quadratura
5916,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,26","7,58",,a,Inverno,,Polihalino,,Quadratura
5917,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,44","8,66",,a,Inverno,,Polihalino,,Quadratura
5918,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,58",10,,a,Inverno,,Polihalino,,Quadratura
5919,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,2","7,12",,a,Inverno,,Polihalino,,Quadratura
5920,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,46","9,38",,a,Inverno,,Polihalino,,Quadratura
5921,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,62","9,82",,a,Inverno,,Polihalino,,Quadratura
5922,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,27","8,58",,a,Inverno,,Polihalino,,Quadratura
5923,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,33","8,76",,a,Inverno,,Polihalino,,Quadratura
5924,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,47","8,7",,a,Inverno,,Polihalino,,Quadratura
5925,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,44","8,78",,a,Inverno,,Polihalino,,Quadratura
5926,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,47","9,1",,a,Inverno,,Polihalino,,Quadratura
5927,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,42","9,36",,a,Inverno,,Polihalino,,Quadratura
5928,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,39","8,52",,a,Inverno,,Polihalino,,Quadratura
5929,Arthropoda,Malacostraca,Decapoda,Penaeidae,Rimapenaeus,Rimapenaeus constrictus,27. Shrimp,5,Ilha das Cobras,Paranaguá,29,6,2015,29/06/2015,"0,3","7,74",,a,Inverno,,Polihalino,,Quadratura
5930,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,1,12,,a,Inverno,,Marinho,,Quadratura
5931,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,24","13,48",,a,Inverno,,Marinho,,Quadratura
5932,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"4,42","20,34",,a,Inverno,,Marinho,,Quadratura
5933,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,2,"14,58",,a,Inverno,,Marinho,,Quadratura
5934,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,36","13,12",,a,Inverno,,Marinho,,Quadratura
5935,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"4,96","20,94",,a,Inverno,,Marinho,,Quadratura
5936,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"3,25","18,84",,a,Inverno,,Marinho,,Quadratura
5937,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,31","13,14",,a,Inverno,,Marinho,,Quadratura
5938,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,57","10,78",,j,Inverno,,Marinho,,Quadratura
5939,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,81","12,16",,a,Inverno,,Marinho,,Quadratura
5940,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,21",15,,a,Inverno,,Marinho,,Quadratura
5941,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,881601730421182","11,76",,a,Inverno,,Marinho,,Quadratura
5942,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,44","13,3",,a,Inverno,,Marinho,,Quadratura
5943,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,22",14,,a,Inverno,,Marinho,,Quadratura
5944,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,16","12,1598083825884",,a,Inverno,,Marinho,,Quadratura
5945,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,21","12,5",,a,Inverno,,Marinho,,Quadratura
5946,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,93","11,98",,a,Inverno,,Marinho,,Quadratura
5947,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,97","14,72",,a,Inverno,,Marinho,,Quadratura
5948,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,12","15,04",,a,Inverno,,Marinho,,Quadratura
5949,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,17","12,24",,a,Inverno,,Marinho,,Quadratura
5950,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,66","10,22",,j,Inverno,,Marinho,,Quadratura
5951,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,2","15,28",,a,Inverno,,Marinho,,Quadratura
5952,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,12","12,48",,a,Inverno,,Marinho,,Quadratura
5953,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,49","13,66",,a,Inverno,,Marinho,,Quadratura
5954,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,72","10,68",,j,Inverno,,Marinho,,Quadratura
5955,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,31","9,42",,j,Inverno,,Marinho,,Quadratura
5956,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,3","8,1692840128069",,j,Inverno,,Marinho,,Quadratura
5957,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,79",12,,a,Inverno,,Marinho,,Quadratura
5958,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,58","13,94",,a,Inverno,,Marinho,,Quadratura
5959,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,83",12,,a,Inverno,,Marinho,,Quadratura
5960,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,2","12,56",,a,Inverno,,Marinho,,Quadratura
5961,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,31",16,,a,Inverno,,Marinho,,Quadratura
5962,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,36","13,18",,a,Inverno,,Marinho,,Quadratura
5963,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,84658301097579","11,6",,a,Inverno,,Marinho,,Quadratura
5964,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,91","12,06",,a,Inverno,,Marinho,,Quadratura
5965,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,06","11,58",,j,Inverno,,Marinho,,Quadratura
5966,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,27","12,84",,a,Inverno,,Marinho,,Quadratura
5967,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,77","11,9",,a,Inverno,,Marinho,,Quadratura
5968,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,25","15,38",,a,Inverno,,Marinho,,Quadratura
5969,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,36","8,64",,j,Inverno,,Marinho,,Quadratura
5970,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,43","12,38",,a,Inverno,,Marinho,,Quadratura
5971,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,31","15,28",,a,Inverno,,Marinho,,Quadratura
5972,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,25","12,8",,a,Inverno,,Marinho,,Quadratura
5973,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"4,42","20,8",,a,Inverno,,Marinho,,Quadratura
5974,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,1","12,12",,a,Inverno,,Marinho,,Quadratura
5975,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,98","15,16",,a,Inverno,,Marinho,,Quadratura
5976,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,56","12,76",,a,Inverno,,Marinho,,Quadratura
5977,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,03","12,34",,a,Inverno,,Marinho,,Quadratura
5978,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,36","12,7",,a,Inverno,,Marinho,,Quadratura
5979,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"2,2","11,58",,a,Inverno,,Marinho,,Quadratura
5980,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"4,27","21,1",,a,Inverno,,Marinho,,Quadratura
5981,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,89","14,26",,a,Inverno,,Marinho,,Quadratura
5982,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,81","10,7497783570092",,a,Inverno,,Marinho,,Quadratura
5983,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,39","13,44",,a,Inverno,,Marinho,,Quadratura
5984,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,2","12,36",,a,Inverno,,Marinho,,Quadratura
5985,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,33",13,,a,Inverno,,Marinho,,Quadratura
5986,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,33","13,72",,a,Inverno,,Marinho,,Quadratura
5987,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,52","13,14",,a,Inverno,,Marinho,,Quadratura
5988,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"1,02","11,9",,a,Inverno,,Marinho,,Quadratura
5989,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,29,6,2015,29/06/2015,"0,83","11,08",,a,Inverno,,Marinho,,Quadratura
